image_name,crema,color_clarity,presentation,type_of_cup,type_of_coffee,served_way,is_relevant
coffe_image(545).jpg,2,2,0,1,1,0,1
coffe_image(546).jpg,2,-1,0,1,1,0,1
coffe_image(547).jpg,2,-1,2,1,2,0,1
coffe_image(548).jpg,1,2,0,2,0,1,1
coffe_image(549).jpg,2,2,0,1,1,0,1
coffe_image(550).jpg,0,2,0,1,0,0,1
coffe_image(451).jpg,0,2,0,2,0,1,1
coffe_image(452).jpg,1,-1,0,0,2,0,1
coffe_image(453).jpg,0,2,0,1,0,0,1
coffe_image(454).jpg,0,2,0,0,0,0,1
coffe_image(455).jpg,0,2,0,0,0,0,1
coffe_image(456).jpg,2,-1,2,0,2,0,1
coffe_image(457).jpg,1,-1,0,0,2,0,1
coffe_image(458).jpg,2,2,0,2,1,0,1
coffe_image(459).jpg,2,-1,0,0,1,0,1
coffe_image(460).jpg,2,2,0,2,1,0,1
coffe_image(461).jpg,1,2,0,0,1,0,1
coffe_image(462).jpg,2,2,0,0,0,0,1
coffe_image(463).jpg,2,2,0,1,1,0,1
coffe_image(464).jpg,2,2,0,0,1,0,1
coffe_image(465).jpg,2,2,0,1,1,0,1
coffe_image(466).jpg,2,-1,2,0,2,0,1
coffe_image(467).jpg,1,2,0,0,1,0,1
coffe_image(468).jpg,2,2,0,2,1,0,1
coffe_image(469).jpg,2,-1,1,2,2,2,1
coffe_image(470).jpg,1,2,0,2,1,1,1
coffe_image(471).jpg,1,2,0,0,1,0,1
coffe_image(472).jpg,2,-1,0,0,1,0,1
coffe_image(473).jpg,2,-1,2,0,2,0,1
coffe_image(474).jpg,2,-1,2,2,2,2,1
coffe_image(475).jpg,2,-1,2,2,2,2,1
coffe_image(476).jpg,1,-1,0,1,2,0,1
coffe_image(477).jpg,1,2,0,1,0,0,1
coffe_image(478).jpg,1,-1,0,1,2,0,1
coffe_image(479).jpg,2,-1,2,2,2,2,1
coffe_image(480).jpg,2,-1,0,2,2,1,1
coffe_image(481).jpg,2,1,2,2,2,2,1
coffe_image(482).jpg,2,-1,2,2,2,2,1
coffe_image(483).jpg,2,-1,2,2,2,2,1
coffe_image(484).jpg,1,2,0,1,0,0,1
coffe_image(485).jpg,0,2,0,2,0,1,1
coffe_image(486).jpg,0,1,0,2,2,1,1
coffe_image(487).jpg,2,-1,2,2,2,1,1
coffe_image(488).jpg,0,2,0,1,0,1,1
coffe_image(489).jpg,2,-1,2,2,2,2,1
coffe_image(490).jpg,0,2,0,2,0,1,1
coffe_image(491).jpg,1,2,0,2,0,1,1
coffe_image(492).jpg,1,2,0,1,0,1,1
coffe_image(493).jpg,1,2,0,1,0,0,1
coffe_image(494).jpg,2,1,2,2,2,2,1
coffe_image(495).jpg,1,-1,2,2,2,1,1
coffe_image(496).jpg,0,-1,0,1,2,0,1
coffe_image(497).jpg,2,-1,2,1,2,0,1
coffe_image(498).jpg,2,-1,2,2,2,2,1
coffe_image(499).jpg,2,-1,2,2,2,2,1
coffe_image(500).jpg,0,2,0,2,0,1,1
coffe_image(401).jpg,1,2,0,2,0,1,1
coffe_image(402).jpg,1,2,0,2,0,1,1
coffe_image(403).jpg,1,2,0,2,0,1,1
coffe_image(404).jpg,2,-1,0,1,1,0,1
coffe_image(405).jpg,2,-1,0,1,1,0,1
coffe_image(406).jpg,2,-1,0,1,1,0,1
coffe_image(407).jpg,2,-1,0,1,1,0,1
coffe_image(408).jpg,1,2,0,2,0,1,1
coffe_image(409).jpg,1,2,0,2,0,1,1
coffe_image(410).jpg,1,2,0,2,0,1,1
coffe_image(411).jpg,1,2,0,2,0,1,1
coffe_image(412).jpg,1,2,0,2,0,1,1
coffe_image(413).jpg,1,2,0,2,0,1,1
coffe_image(414).jpg,1,2,0,2,0,1,1
coffe_image(415).jpg,1,2,0,1,0,1,1
coffe_image(416).jpg,1,2,0,1,0,1,1
coffe_image(417).jpg,1,2,0,1,0,1,1
coffe_image(418).jpg,1,2,0,1,0,1,1
coffe_image(419).jpg,1,2,0,1,0,1,1
coffe_image(420).jpg,2,-1,0,1,1,0,1
coffe_image(421).jpg,2,-1,0,1,1,0,1
coffe_image(422).jpg,2,-1,0,1,1,0,1
coffe_image(423).jpg,2,-1,0,1,1,0,1
coffe_image(424).jpg,2,-1,0,1,1,0,1
coffe_image(425).jpg,1,2,0,1,1,0,1
coffe_image(426).jpg,1,2,0,2,0,1,1
coffe_image(427).jpg,1,2,0,2,0,1,1
coffe_image(428).jpg,1,2,0,2,0,1,1
coffe_image(429).jpg,1,2,0,2,0,1,1
coffe_image(430).jpg,1,2,0,2,0,1,1
coffe_image(431).jpg,1,2,0,2,0,1,1
coffe_image(432).jpg,1,2,0,2,0,1,1
coffe_image(433).jpg,1,2,0,2,0,1,1
coffe_image(434).jpg,1,2,0,2,0,1,1
coffe_image(435).jpg,1,2,0,2,0,1,1
coffe_image(436).jpg,1,2,0,2,0,1,1
coffe_image(437).jpg,1,2,0,2,1,1,1
coffe_image(438).jpg,0,2,0,0,0,0,1
coffe_image(439).jpg,2,-1,2,0,2,0,1
coffe_image(440).jpg,2,-1,2,0,2,0,1
coffe_image(441).jpg,1,-1,0,0,2,0,1
coffe_image(442).jpg,2,-1,0,0,2,0,1
coffe_image(443).jpg,0,0,0,0,2,0,1
coffe_image(444).jpg,1,1,0,0,2,0,1
coffe_image(445).jpg,0,2,0,0,0,0,1
coffe_image(446).jpg,0,2,0,0,0,0,1
coffe_image(447).jpg,0,2,0,0,0,0,1
coffe_image(448).jpg,0,1,0,0,2,0,1
coffe_image(449).jpg,0,2,0,0,0,0,1
coffe_image(450).jpg,2,2,0,2,1,1,1
coffe_image(351).jpg,2,-1,0,1,1,0,1
coffe_image(352).jpg,2,2,0,1,1,0,1
coffe_image(353).jpg,2,2,0,1,1,0,1
coffe_image(354).jpg,2,2,0,1,1,0,1
coffe_image(355).jpg,1,2,0,2,0,1,1
coffe_image(356).jpg,1,2,0,2,0,1,1
coffe_image(357).jpg,1,2,0,2,0,1,1
coffe_image(358).jpg,1,2,0,2,0,1,1
coffe_image(359).jpg,1,2,0,2,0,1,1
coffe_image(360).jpg,1,2,0,2,0,1,1
coffe_image(361).jpg,2,-1,0,1,1,1,1
coffe_image(362).jpg,2,-1,0,1,1,1,1
coffe_image(363).jpg,2,-1,0,1,1,1,1
coffe_image(364).jpg,2,-1,0,1,1,1,1
coffe_image(365).jpg,1,2,0,2,0,1,1
coffe_image(366).jpg,1,2,0,2,0,1,1
coffe_image(367).jpg,1,2,0,2,0,1,1
coffe_image(368).jpg,1,2,0,2,0,1,1
coffe_image(369).jpg,1,2,0,2,0,1,1
coffe_image(370).jpg,1,2,0,2,0,1,1
coffe_image(371).jpg,1,2,0,2,0,1,1
coffe_image(372).jpg,1,2,0,2,0,1,1
coffe_image(373).jpg,2,-1,0,1,1,0,1
coffe_image(374).jpg,2,-1,0,1,1,0,1
coffe_image(375).jpg,2,-1,0,1,1,0,1
coffe_image(376).jpg,2,-1,0,1,1,0,1
coffe_image(377).jpg,2,-1,0,1,1,0,1
coffe_image(378).jpg,2,-1,0,1,1,0,1
coffe_image(379).jpg,2,-1,0,1,1,0,1
coffe_image(380).jpg,2,-1,0,1,1,0,1
coffe_image(381).jpg,1,2,0,2,0,1,1
coffe_image(382).jpg,1,2,0,2,0,1,1
coffe_image(383).jpg,1,2,0,2,0,1,1
coffe_image(384).jpg,1,2,0,2,0,1,1
coffe_image(385).jpg,1,2,0,2,0,1,1
coffe_image(386).jpg,1,2,0,2,0,1,1
coffe_image(387).jpg,1,2,0,2,0,1,1
coffe_image(388).jpg,1,2,0,2,0,1,1
coffe_image(389).jpg,1,2,0,2,0,1,1
coffe_image(390).jpg,1,2,0,2,0,1,1
coffe_image(391).jpg,1,2,0,2,0,1,1
coffe_image(392).jpg,2,-1,0,1,1,1,1
coffe_image(393).jpg,2,-1,0,1,1,1,1
coffe_image(394).jpg,2,-1,0,1,1,1,1
coffe_image(395).jpg,2,-1,0,1,1,1,1
coffe_image(396).jpg,2,-1,0,1,1,1,1
coffe_image(397).jpg,2,-1,0,1,1,1,1
coffe_image(398).jpg,1,2,0,2,0,1,1
coffe_image(399).jpg,1,2,0,2,0,1,1
coffe_image(400).jpg,1,2,0,2,0,1,1
coffe_image(1)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(1)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(10)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(10)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(12)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(13)_augmented_1.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_2.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_3.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_4.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_5.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_6.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_7.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_8.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_9.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_10.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_11.jpg,0,1,0,0,2,0,1
coffe_image(13)_augmented_12.jpg,0,1,0,0,2,0,1
coffe_image(14)_augmented_1.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_2.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_3.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_4.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_5.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_6.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_7.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_8.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_9.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_10.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_11.jpg,0,2,0,0,0,0,1
coffe_image(14)_augmented_12.jpg,0,2,0,0,0,0,1
coffe_image(15)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(15)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(16)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(17)_augmented_1.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_2.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_3.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_4.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_5.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_6.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_7.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_8.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_9.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_10.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_11.jpg,0,2,0,0,0,0,1
coffe_image(17)_augmented_12.jpg,0,2,0,0,0,0,1
coffe_image(19)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(19)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(2)_augmented_1.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_2.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_3.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_4.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_5.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_6.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_7.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_8.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_9.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_10.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_11.jpg,2,-1,1,2,2,2,1
coffe_image(2)_augmented_12.jpg,2,-1,1,2,2,2,1
coffe_image(20)_augmented_1.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_2.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_3.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_4.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_5.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_6.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_7.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_8.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_9.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_10.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_11.jpg,1,-1,2,0,2,0,1
coffe_image(20)_augmented_12.jpg,1,-1,2,0,2,0,1
coffe_image(21)_augmented_1.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_2.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_3.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_4.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_5.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_6.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_7.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_8.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_9.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_10.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_11.jpg,2,1,2,0,2,0,1
coffe_image(21)_augmented_12.jpg,2,1,2,0,2,0,1
coffe_image(22)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(22)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(23)_augmented_1.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_2.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_3.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_4.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_5.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_6.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_7.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_8.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_9.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_10.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_11.jpg,1,-1,0,0,2,0,1
coffe_image(23)_augmented_12.jpg,1,-1,0,0,2,0,1
coffe_image(24)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(24)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(25)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(26)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(27)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(28)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_1.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_2.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_3.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_4.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_5.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_6.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_7.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_8.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_9.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_10.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_11.jpg,2,-1,2,0,2,0,1
coffe_image(29)_augmented_12.jpg,2,-1,2,0,2,0,1
coffe_image(3)_augmented_1.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_2.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_3.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_4.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_5.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_6.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_7.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_8.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_9.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_10.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_11.jpg,1,2,0,2,1,1,1
coffe_image(3)_augmented_12.jpg,1,2,0,2,1,1,1
coffe_image(30)_augmented_1.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_2.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_3.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_4.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_5.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_6.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_7.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_8.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_9.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_10.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_11.jpg,0,0,0,0,2,0,1
coffe_image(30)_augmented_12.jpg,0,0,0,0,2,0,1
coffe_image(31)_augmented_1.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_2.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_3.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_4.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_5.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_6.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_7.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_8.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_9.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_10.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_11.jpg,2,2,0,1,1,0,1
coffe_image(31)_augmented_12.jpg,2,2,0,1,1,0,1
coffe_image(32)_augmented_1.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_2.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_3.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_4.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_5.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_6.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_7.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_8.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_9.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_10.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_11.jpg,0,2,0,1,0,0,1
coffe_image(32)_augmented_12.jpg,0,2,0,1,0,0,1
coffe_image(33)_augmented_1.jpg,0,0,0,0,2,0,1
coffe_image(33)_augmented_2.jpg,0,0,0,0,2,0,1
coffe_image(33)_augmented_3.jpg,0,0,0,0,2,0,1
coffe_image(33)_augmented_4.jpg,0,0,0,0,2,0,1
